"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US06037702300","Census Tract 7023; Los Angeles County; California","6603",
"1400000US06037702400","Census Tract 7024; Los Angeles County; California","4677",
"1400000US06037702501","Census Tract 7025.01; Los Angeles County; California","4952",
"1400000US06037702502","Census Tract 7025.02; Los Angeles County; California","4320",
"1400000US06037702600","Census Tract 7026; Los Angeles County; California","6459",
"1400000US06037702700","Census Tract 7027; Los Angeles County; California","3798",
"1400000US06037702801","Census Tract 7028.01; Los Angeles County; California","5272",
"1400000US06037702802","Census Tract 7028.02; Los Angeles County; California","2278",
"1400000US06037702803","Census Tract 7028.03; Los Angeles County; California","2986",
"1400000US06037702900","Census Tract 7029; Los Angeles County; California","11373",
"1400000US06037703002","Census Tract 7030.02; Los Angeles County; California","6907",
"1400000US06037703003","Census Tract 7030.03; Los Angeles County; California","6037",
"1400000US06037703100","Census Tract 7031; Los Angeles County; California","5619",
"1400000US06037703200","Census Tract 7032; Los Angeles County; California","5800",
"1400000US06037800101","Census Tract 8001.01; Los Angeles County; California","5476",
"1400000US06037800103","Census Tract 8001.03; Los Angeles County; California","3540",
"1400000US06037800104","Census Tract 8001.04; Los Angeles County; California","3795",
"1400000US06037800202","Census Tract 8002.02; Los Angeles County; California","6044",
"1400000US06037800204","Census Tract 8002.04; Los Angeles County; California","4595",
"1400000US06037800205","Census Tract 8002.05; Los Angeles County; California","3816",
"1400000US06037800206","Census Tract 8002.06; Los Angeles County; California","3047",
"1400000US06037800324","Census Tract 8003.24; Los Angeles County; California","6763",
"1400000US06037800325","Census Tract 8003.25; Los Angeles County; California","3387",
"1400000US06037800328","Census Tract 8003.28; Los Angeles County; California","1291",
"1400000US06037800333","Census Tract 8003.33; Los Angeles County; California","2738",
"1400000US06037800334","Census Tract 8003.34; Los Angeles County; California","3749",
"1400000US06037800335","Census Tract 8003.35; Los Angeles County; California","5189",
"1400000US06037800336","Census Tract 8003.36; Los Angeles County; California","2934",
"1400000US06037800337","Census Tract 8003.37; Los Angeles County; California","3373",
"1400000US06037800338","Census Tract 8003.38; Los Angeles County; California","6013",
"1400000US06037800406","Census Tract 8004.06; Los Angeles County; California","1673",
"1400000US06037800410","Census Tract 8004.10; Los Angeles County; California","3847",
"1400000US06037800411","Census Tract 8004.11; Los Angeles County; California","2415",
"1400000US06037800412","Census Tract 8004.12; Los Angeles County; California","3437",
"1400000US06037800504","Census Tract 8005.04; Los Angeles County; California","2261",
"1400000US06037800506","Census Tract 8005.06; Los Angeles County; California","2954",
"1400000US06037900102","Census Tract 9001.02; Los Angeles County; California","830",
"1400000US06037900103","Census Tract 9001.03; Los Angeles County; California","6708",
"1400000US06037900104","Census Tract 9001.04; Los Angeles County; California","6556",
"1400000US06037900301","Census Tract 9003.01; Los Angeles County; California","3957",
"1400000US06037900501","Census Tract 9005.01; Los Angeles County; California","7610",
"1400000US06037900504","Census Tract 9005.04; Los Angeles County; California","7557",
"1400000US06037900505","Census Tract 9005.05; Los Angeles County; California","4548",
"1400000US06037900506","Census Tract 9005.06; Los Angeles County; California","4944",
"1400000US06037900508","Census Tract 9005.08; Los Angeles County; California","4543",
"1400000US06037900509","Census Tract 9005.09; Los Angeles County; California","4693",
"1400000US06037900510","Census Tract 9005.10; Los Angeles County; California","4015",
"1400000US06037900602","Census Tract 9006.02; Los Angeles County; California","6016",
"1400000US06037900606","Census Tract 9006.06; Los Angeles County; California","4090",
"1400000US06037900607","Census Tract 9006.07; Los Angeles County; California","4263",
"1400000US06037900608","Census Tract 9006.08; Los Angeles County; California","3845",
"1400000US06037900609","Census Tract 9006.09; Los Angeles County; California","5805",
"1400000US06037900610","Census Tract 9006.10; Los Angeles County; California","3929",
"1400000US06037900611","Census Tract 9006.11; Los Angeles County; California","4352",
"1400000US06037900701","Census Tract 9007.01; Los Angeles County; California","5591",
"1400000US06037900703","Census Tract 9007.03; Los Angeles County; California","4667",
"1400000US06037900704","Census Tract 9007.04; Los Angeles County; California","3584",
"1400000US06037900705","Census Tract 9007.05; Los Angeles County; California","4939",
"1400000US06037900804","Census Tract 9008.04; Los Angeles County; California","3895",
"1400000US06037900805","Census Tract 9008.05; Los Angeles County; California","5626",
"1400000US06037900806","Census Tract 9008.06; Los Angeles County; California","4562",
"1400000US06037900807","Census Tract 9008.07; Los Angeles County; California","4566",
"1400000US06037900808","Census Tract 9008.08; Los Angeles County; California","4590",
"1400000US06037900901","Census Tract 9009.01; Los Angeles County; California","2951",
"1400000US06037900902","Census Tract 9009.02; Los Angeles County; California","1674",
"1400000US06037901003","Census Tract 9010.03; Los Angeles County; California","3278",
"1400000US06037901007","Census Tract 9010.07; Los Angeles County; California","2127",
"1400000US06037901008","Census Tract 9010.08; Los Angeles County; California","3093",
"1400000US06037901009","Census Tract 9010.09; Los Angeles County; California","5741",
"1400000US06037901010","Census Tract 9010.10; Los Angeles County; California","6185",
"1400000US06037901011","Census Tract 9010.11; Los Angeles County; California","5374",
"1400000US06037901012","Census Tract 9010.12; Los Angeles County; California","5314",
"1400000US06037901013","Census Tract 9010.13; Los Angeles County; California","4431",
"1400000US06037901014","Census Tract 9010.14; Los Angeles County; California","5270",
"1400000US06037901101","Census Tract 9011.01; Los Angeles County; California","6257",
"1400000US06037901102","Census Tract 9011.02; Los Angeles County; California","5703",
"1400000US06037901209","Census Tract 9012.09; Los Angeles County; California","1370",
"1400000US06037901210","Census Tract 9012.10; Los Angeles County; California","1516",
"1400000US06037901214","Census Tract 9012.14; Los Angeles County; California","4519",
"1400000US06037901215","Census Tract 9012.15; Los Angeles County; California","4112",
"1400000US06037901216","Census Tract 9012.16; Los Angeles County; California","2733",
"1400000US06037901217","Census Tract 9012.17; Los Angeles County; California","1529",
"1400000US06037901218","Census Tract 9012.18; Los Angeles County; California","2462",
"1400000US06037901300","Census Tract 9013; Los Angeles County; California","2011",
"1400000US06037910002","Census Tract 9100.02; Los Angeles County; California","7697",
"1400000US06037910210","Census Tract 9102.10; Los Angeles County; California","7399",
"1400000US06037910211","Census Tract 9102.11; Los Angeles County; California","1916",
"1400000US06037910212","Census Tract 9102.12; Los Angeles County; California","3403",
"1400000US06037910213","Census Tract 9102.13; Los Angeles County; California","1285",
"1400000US06037910214","Census Tract 9102.14; Los Angeles County; California","6336",
"1400000US06037910215","Census Tract 9102.15; Los Angeles County; California","7110",
"1400000US06037910216","Census Tract 9102.16; Los Angeles County; California","4722",
"1400000US06037910217","Census Tract 9102.17; Los Angeles County; California","5873",
"1400000US06037910218","Census Tract 9102.18; Los Angeles County; California","4413",
"1400000US06037910301","Census Tract 9103.01; Los Angeles County; California","4392",
"1400000US06037910302","Census Tract 9103.02; Los Angeles County; California","6514",
"1400000US06037910401","Census Tract 9104.01; Los Angeles County; California","6368",
"1400000US06037910404","Census Tract 9104.04; Los Angeles County; California","4370",
"1400000US06037910405","Census Tract 9104.05; Los Angeles County; California","6149",
"1400000US06037910501","Census Tract 9105.01; Los Angeles County; California","6344",
"1400000US06037910502","Census Tract 9105.02; Los Angeles County; California","4481",
"1400000US06037910504","Census Tract 9105.04; Los Angeles County; California","4857",
"1400000US06037910505","Census Tract 9105.05; Los Angeles County; California","3456",
"1400000US06037910601","Census Tract 9106.01; Los Angeles County; California","7226",
"1400000US06037910602","Census Tract 9106.02; Los Angeles County; California","4428",
"1400000US06037910605","Census Tract 9106.05; Los Angeles County; California","5134",
"1400000US06037910606","Census Tract 9106.06; Los Angeles County; California","3222",
"1400000US06037910607","Census Tract 9106.07; Los Angeles County; California","3946",
"1400000US06037910608","Census Tract 9106.08; Los Angeles County; California","3550",
"1400000US06037910706","Census Tract 9107.06; Los Angeles County; California","6553",
"1400000US06037910707","Census Tract 9107.07; Los Angeles County; California","5968",
"1400000US06037910709","Census Tract 9107.09; Los Angeles County; California","1818",
"1400000US06037910712","Census Tract 9107.12; Los Angeles County; California","3155",
"1400000US06037910713","Census Tract 9107.13; Los Angeles County; California","6055",
"1400000US06037910714","Census Tract 9107.14; Los Angeles County; California","3934",
"1400000US06037910715","Census Tract 9107.15; Los Angeles County; California","7105",
"1400000US06037910716","Census Tract 9107.16; Los Angeles County; California","6636",
"1400000US06037910717","Census Tract 9107.17; Los Angeles County; California","2403",
"1400000US06037910718","Census Tract 9107.18; Los Angeles County; California","5861",
"1400000US06037910719","Census Tract 9107.19; Los Angeles County; California","4484",
"1400000US06037910720","Census Tract 9107.20; Los Angeles County; California","5194",
"1400000US06037910721","Census Tract 9107.21; Los Angeles County; California","3330",
"1400000US06037910804","Census Tract 9108.04; Los Angeles County; California","3338",
"1400000US06037910807","Census Tract 9108.07; Los Angeles County; California","6092",
